62	62	0.38407	0.81382	0.01	0.051823	0.51512	0.3356	0.14912
58	58	0.47595	0.70725	0.01	0.049757	0.5768	0.33707	0.11156
62	62	0.4169	0.98859	0.01	0.05229	0.49712	0.32331	0.050354
66	66	0.45242	0.79175	0.01	0.052121	0.51043	0.3082	0.033963
63	63	0.47079	0.78025	0.01	0.05059	0.44253	0.30206	0.058648
64	64	0.42099	0.7517	0.01	0.053874	0.61786	0.34179	0.12596
57	57	0.44252	1.0199	0.01	0.052267	0.52386	0.35133	0.08469
65	65	0.41165	1.0038	0.01	0.051827	0.57898	0.36864	0.10964
60	60	0.43934	0.81242	0.01	0.054703	0.63662	0.41229	0.1621
60	60	0.51047	0.71999	0.01	0.052347	0.49569	0.39245	0.065638
64	64	0.44822	0.93564	0.01	0.051107	0.68764	0.30903	0.081131
62	62	0.46845	0.9585	0.01	0.048008	0.50568	0.24468	0.080938
62	62	0.41925	0.74943	0.01	0.053399	0.49181	0.33435	0.075271
58	58	0.42897	0.96872	0.01	0.052701	0.60856	0.3403	0.086486
61	61	0.50321	0.72367	0.01	0.05854	0.6127	0.32883	0.084839
59	59	0.40279	0.73138	0.01	0.05006	0.56694	0.41325	0.1825
58	58	0.40571	1.0892	0.01	0.053327	0.12204	0.30801	0.058989
62	62	0.35774	1.1533	0.01	0.050207	0.17278	0.22036	0.05732
62	62	0.33605	1.0104	0.01	0.052677	0.004426	0.29999	0.16557
61	61	0.42906	1.0494	0.01	0.052286	0.049731	0.32859	0.037583
60	60	0.5976	1.0359	0.01	0.054141	0.1635	0.4382	0.21387
56	56	0.45336	1.1198	0.01	0.053641	0.18043	0.34471	0.12853
60	60	0.29027	1.1832	0.01	0.051946	0.20359	0.21771	0.040953
63	63	0.33492	1.0848	0.01	0.053692	0.12519	0.27652	0.050584
65	65	0.50759	1.0953	0.01	0.052346	0.22441	0.2799	0.081421
63	63	0.38487	1.0522	0.01	0.053821	0.094757	0.3103	0.08413
62	62	0.24101	1.0408	0.01	0.053401	0.031349	0.25311	0.076905
64	64	0.30069	0.97615	0.01	0.051477	0.15399	0.198	0.10998
65	65	0.37459	1.0497	0.01	0.050278	0.21596	0.22592	0.046512
65	65	0.37279	1.0827	0.01	0.051681	0.17273	0.26975	0.067483
63	63	0.44198	1.0036	0.01	0.055787	0.12815	0.30908	0.070641
60	60	0.35977	1.0649	0.01	0.04854	0.27089	0.23095	0.045159
61	61	0.13669	1.0375	0.01	0.053886	0.056437	0.10334	0.047344
65	65	0.3052	1.2279	0.01	0.049493	0.3609	0.13968	0.043729
61	61	0.36349	0.99434	0.01	0.053864	0.029138	0.28828	0.087327
62	62	0.33895	1.0091	0.01	0.053977	0.0053488	0.31755	0.15874
64	64	0.3385	1.005	0.01	0.051327	0.26868	0.31576	0.094899
63	63	0.46906	1.1435	0.01	0.048415	0.46829	0.33769	0.13972
60	60	0.28873	0.93587	0.01	0.052129	0.32695	0.25483	0.11141
59	59	0.4751	1.081	0.01	0.053587	0.35486	0.33033	0.14809
62	62	0.43957	0.99942	0.01	0.052373	0.29403	0.38232	0.13873
61	61	0.47476	1.0881	0.01	0.054021	0.37185	0.41076	0.12657
63	63	0.44827	1.0307	0.01	0.050466	0.33007	0.35612	0.14767
62	62	0.39619	1.0485	0.01	0.051794	0.2955	0.30695	0.091554
64	64	0.38062	1.0301	0.01	0.04911	0.37398	0.31097	0.13234
69	69	0.25203	0.99436	0.01	0.051185	0.23094	0.19926	0.056803
58	58	0.32206	0.90567	0.01	0.048927	0.49229	0.2648	0.11336
62	62	0.27994	1.0327	0.01	0.049288	0.27715	0.18668	0.099166
66	66	0.29608	0.99184	0.01	0.047561	0.56095	0.31883	0.12452
57	57	0.4167	1.0172	0.01	0.048233	0.3806	0.30202	0.16892
65	65	0.32751	0.97696	0.01	0.053901	0.063699	0.26997	0.13179
63	63	0.35198	1.0016	0.01	0.050491	0.45977	0.22322	0.095771
62	62	0.28555	0.99981	0.01	0.050159	0.093594	0.24028	0.077326
67	67	0.36322	1.0949	0.01	0.049704	0.20158	0.25552	0.082366
67	67	0.34489	1.0076	0.01	0.048068	0.33209	0.28482	0.078652
57	57	0.40701	0.89522	0.01	0.050556	0.38384	0.30429	0.1417
65	65	0.36649	0.99275	0.01	0.051031	0.33666	0.33257	0.031448
60	60	0.40138	1.0585	0.01	0.048579	0.52035	0.31767	0.080755
59	59	0.37193	0.9944	0.01	0.055152	0.47469	0.32111	0.10052
66	66	0.37878	0.88567	0.01	0.054341	0.41761	0.30711	0.084928
61	61	0.37319	0.89838	0.01	0.050721	0.34275	0.2539	0.10743
65	65	0.40871	1.024	0.01	0.049752	0.39706	0.33078	0.12856
60	60	0.30383	1.0479	0.01	0.05016	0.52926	0.2738	0.083988
63	63	0.43192	0.94296	0.01	0.053958	0.35068	0.28556	0.063204
62	62	0.41643	0.93332	0.01	0.057255	0.50925	0.33477	0.11778
63	63	0.3556	0.91297	0.01	0.053307	0.49481	0.2676	0.093523
60	60	0.39489	0.95102	0.01	0.050208	0.4057	0.30343	0.071043
62	62	0.37974	0.8948	0.01	0.0521	0.42573	0.27818	0.15751
65	65	0.41704	0.84045	0.01	0.054545	0.40339	0.36506	0.098264
62	62	0.40683	0.95134	0.01	0.052779	0.36591	0.30745	0.059058
61	61	0.44521	0.89525	0.01	0.048905	0.39961	0.34889	0.091922
65	65	0.51877	0.88583	0.01	0.053192	0.46411	0.35988	0.12448
60	60	0.2959	1.0137	0.01	0.050254	0.29754	0.28309	0.040821
65	65	0.52143	0.78564	0.01	0.05286	0.4103	0.38627	0.10112
62	62	0.39425	1.0319	0.01	0.051781	0.32405	0.34145	0.11773
65	65	0.38688	0.82047	0.01	0.055898	0.47172	0.34443	0.13068
62	62	0.35901	1.0378	0.01	0.053991	0.059502	0.30023	0.084213
68	68	0.37233	1.0834	0.01	0.05109	0.2294	0.2837	0.047224
62	62	0.31402	1.1099	0.01	0.052537	0.10681	0.25228	0.14037
60	60	0.34871	0.96732	0.01	0.05254	0.14764	0.29327	0.11146
61	61	0.46405	1.1111	0.01	0.052925	0.1445	0.38326	0.022077
60	60	0.11031	1.0004	0.01	0.049923	0.060048	0.089444	0.043456
60	60	0.32215	1.1976	0.01	0.052204	0.21957	0.24108	0.16811
63	63	0.35518	1.0631	0.01	0.050039	0.035895	0.30109	0.10572
64	64	0.32374	1.0912	0.01	0.051285	0.25458	0.3109	0.09344
61	61	0.37287	0.97256	0.01	0.053801	0.036431	0.26898	0.086391
64	64	0.24902	0.98474	0.01	0.049766	0.0036082	0.12937	0.021397
60	60	0.25582	1.0372	0.01	0.051744	0.065188	0.25004	0.074803
60	60	0.3215	1.013	0.01	0.053271	0.089949	0.24463	0.069749
64	64	0.21937	0.99091	0.01	0.052998	0.0092912	0.21362	0.092435
59	59	0.31687	1.155	0.01	0.050998	0.19519	0.27531	0.063427
63	63	0.29931	1.0263	0.01	0.052322	0.034945	0.3122	0.14076
59	59	0.34468	1.009	0.01	0.053827	0.025081	0.29961	0.07905
53	53	0.33475	1.2136	0.01	0.053491	0.23618	0.33129	0.084657
64	64	0.17986	0.98702	0.01	0.049733	0.26156	0.14586	0.045705
57	57	0.33467	0.99104	0.01	0.050651	0.15848	0.28298	0.11029
65	65	0.36287	1.0557	0.01	0.054015	0.19908	0.32972	0.069782
64	64	0.25127	1.0094	0.01	0.050954	0.01851	0.21488	0.035514
61	61	0.38709	1.0348	0.01	0.049584	0.21356	0.32555	0.07676
62	62	0.35582	1.2087	0.01	0.049098	0.25377	0.26426	0.06671
61	61	0.27473	1.0927	0.01	0.049703	0.24131	0.18136	0.07123
62	62	0.38897	1.1592	0.01	0.053704	0.16505	0.28222	0.062709
65	65	0.46713	1.1253	0.01	0.049084	0.28581	0.30133	0.13109
64	64	0.33754	1.076	0.01	0.05282	0.17622	0.30704	0.10268
64	64	0.45494	1.0083	0.01	0.051955	0.14326	0.41636	0.11736
65	65	0.29846	1.0846	0.01	0.052383	0.18137	0.29496	0.098267
57	57	0.24615	1.0631	0.01	0.05206	0.10794	0.18304	0.13195
63	63	0.2132	0.94057	0.01	0.052857	0.16785	0.20896	0.065098
60	60	0.31895	1.0035	0.01	0.053157	0.043407	0.28351	0.1605
67	67	0.17808	1.0505	0.01	0.051669	0.11597	0.17806	0.055292
65	65	0.30161	1.0242	0.01	0.052708	0.061717	0.2186	0.082313
55	55	0.31365	1.0972	0.01	0.048029	0.32799	0.34317	0.1735
69	69	0.21654	1.091	0.01	0.050724	0.3088	0.14806	0.089674
63	63	0.27666	1.1821	0.01	0.051156	0.21895	0.16976	0.030698
63	63	0.41936	0.98291	0.01	0.050446	0.091523	0.37609	0.087404
62	62	0.35733	0.9905	0.01	0.051342	0.045478	0.26095	0.063119
60	60	0.21547	1.0022	0.01	0.053488	0.0013689	0.1937	0.04912
59	59	0.36684	1.0694	0.01	0.051601	0.14502	0.32764	0.17207
56	56	0.33146	1.1196	0.01	0.051271	0.14446	0.25629	0.19036
60	60	0.31	1.0658	0.01	0.052682	0.090964	0.25267	0.098436
61	61	0.31044	1.1137	0.01	0.049856	0.13269	0.2125	0.088374
63	63	0.27638	0.92547	0.01	0.051841	0.15399	0.28156	0.0426
60	60	0.31923	1.2803	0.01	0.053819	0.32233	0.26349	0.10069
64	64	0.27843	1.2889	0.01	0.050388	0.52697	0.25239	0.11289
60	60	0.26471	0.96563	0.01	0.050334	0.03156	0.31052	0.15237
61	61	0.37496	1.0772	0.01	0.052707	0.06976	0.31992	0.11462
65	65	0.32819	1.1276	0.01	0.049301	0.37698	0.33217	0.13288
62	62	0.31106	1.0215	0.01	0.05111	0.033034	0.27719	0.031541
60	60	0.28641	1.2936	0.01	0.048845	0.37211	0.23575	0.075281
65	65	0.43207	1.0933	0.01	0.054998	0.31428	0.31876	0.13528
64	64	0.37173	1.0841	0.01	0.054639	0.256	0.3529	0.070092
62	62	0.31616	0.95922	0.01	0.055811	0.12955	0.27311	0.13287
63	63	0.27235	0.99756	0.01	0.050878	0.057775	0.27669	0.15004
62	62	0.28964	1.0679	0.01	0.051253	0.12775	0.28652	0.060324
62	62	0.24049	1.0124	0.01	0.048922	0.28712	0.19583	0.049609
63	63	0.21294	1.1757	0.01	0.050905	0.22506	0.20196	0.065171
